"fips","POPPCT_URB"
"01001",0.864210858953665
"01003",0.927690838085098
"01005",0.769690952961557
"01007",0.874914376851554
"01009",0.561739035763013
"01011",0.973722579436757
"01013",0.872001338843953
"01015",0.814310254968024
"01017",0.811371099094744
"01019",0.572321113239051
"01021",0.712206884577297
"01023",0.655400738062752
"01025",0.776423686573956
"01027",0.601337672216921
"01029",0.692203930219636
"01031",0.936525485995009
"01033",0.8431294038504
"01035",0.860570930050942
"01037",0.859971395816087
"01039",0.778500522156875
"01041",0.719453767036624
"01043",0.642585928711112
"01045",0.919418874889426
"01047",0.885523229534093
"01049",0.408616019550245
"01051",0.774796435792956
"01053",0.797986310820567
"01055",0.801216620258568
"01057",0.810486898112873
"01059",0.716394022745848
"01061",0.568991562899924
"01063",0.701368550336152
"01065",0.667301309434569
"01067",0.706432065071622
"01069",0.951411022162034
"01071",0.624023819772243
"01073",0.974247815836615
"01075",0.606725362082096
"01077",0.823576497699842
"01079",0.585240577746001
"01081",0.914632222617805
"01083",0.747838783479194
"01085",0.851472064895953
"01087",0.965822558083604
"01089",0.941245504790211
"01091",0.847632096522077
"01093",0.519357021277263
"01095",0.704266835785783
"01097",0.939826031555653
"01099",0.729644687027596
"01101",0.989250245286256
"01103",0.832486358889494
"01105",0.682553296561497
"01107",0.599649441959476
"01109",0.914204677173926
"01111",0.676880027098951
"01113",0.930225551301882
"01115",0.662285423070479
"01117",0.917970085955334
"01119",0.570117089045038
"01121",0.757057358242341
"01123",0.689625200970527
"01125",0.941191460856467
"01127",0.686775035868858
"01129",0.833716626746467
"01131",0.670160125262836
"01133",0.564167114852156
"04001",0.932380924659177
"04003",0.890580343526027
"04005",0.953081161122389
"04007",0.878562597094554
"04009",0.872267306023458
"04011",0.953352294440063
"04012",0.865630987221049
"04013",0.991838107085206
"04015",0.947529559656788
"04017",0.961381157696376
"04019",0.980469943238791
"04021",0.940749017735886
"04023",0.918154577076597
"04025",0.896209925204919
"04027",0.971852274098135
"05001",0.941152115653129
"05003",0.911854173929974
"05005",0.762735671182466
"05007",0.913184686720802
"05009",0.715950485515353
"05011",0.920987645188524
"05013",0.588780340095394
"05015",0.749803549778176
"05017",0.825595692403032
"05019",0.825441670460522
"05021",0.829773727841634
"05023",0.725368410365896
"05025",0.73390426099191
"05027",0.829215760802427
"05029",0.906718268757337
"05031",0.872245999489144
"05033",0.791814993510008
"05035",0.964624540515045
"05037",0.898654827523791
"05039",0.92390447957013
"05041",0.957325415563595
"05043",0.955261718617043
"05045",0.893788069252976
"05047",0.670733400288415
"05049",0.544483080257049
"05051",0.83545208224385
"05053",0.892862508753491
"05055",0.881188933344278
"05057",0.94795253532403
"05059",0.791931133479688
"05061",0.781230020548531
"05063",0.693006258942822
"05065",0.366106719787169
"05067",0.722778890837612
"05069",0.914632399760438
"05071",0.616740980292229
"05073",0.583720440588158
"05075",0.819920865578989
"05077",0.902366184456272
"05079",0.603467605929505
"05081",0.842781574427664
"05083",0.776228714550797
"05085",0.860792345435848
"05087",0.748960099808012
"05089",0.340726047096045
"05091",0.853998590660081
"05093",0.91151546022456
"05095",0.731035060639842
"05097",0.126822569949448
"05099",0.929371869949568
"05101",0.700975020918247
"05103",0.803626009561937
"05105",0.761864490161098
"05107",0.825615188054182
"05109",0.442745039501499
"05111",0.809520424771843
"05113",0.741737941797723
"05115",0.745596987432526
"05117",0.783178574141603
"05119",0.974646449280122
"05121",0.902618969911648
"05123",0.876881735263797
"05125",0.880931932199177
"05127",0.893319973176429
"05129",0.531079071057872
"05131",0.937487723190227
"05133",0.937982030119414
"05135",0.667112813635245
"05137",0.43636479844929
"05139",0.835985714159218
"05141",0.624494342184082
"05143",0.93916564721539
"05145",0.831090222353459
"05147",0.60343332405572
"05149",0.629291416039278
"06001",0.999644778549237
"06003",0.428933850215084
"06005",0.804090878536837
"06007",0.961665747319543
"06009",0.713313021550851
"06011",0.942509218538752
"06013",0.998233591855414
"06015",0.939088756826021
"06017",0.941953122214721
"06019",0.983200730757809
"06021",0.90799723205497
"06023",0.979456272319149
"06025",0.912418825307482
"06027",0.936068372672657
"06029",0.962111650624716
"06031",0.980101295190395
"06033",0.877856173731792
"06035",0.585574964543053
"06037",0.998557426604955
"06039",0.89382851875313
"06041",0.974665899337928
"06043",0.782837223065345
"06045",0.907142168056935
"06047",0.975429854303902
"06049",0.926439239397507
"06051",0.959567310254739
"06053",0.980671896726929
"06055",0.980049607537028
"06057",0.897169233635591
"06059",0.999850446075247
"06061",0.968092275898321
"06063",0.661509079439736
"06065",0.984270555516673
"06067",0.992577896940554
"06069",0.92713709484084
"06071",0.987361812941549
"06073",0.99135991811985
"06075",0.999938477072169
"06077",0.987196651035448
"06079",0.967708724487129
"06081",0.997689127281969
"06083",0.990874635276338
"06085",0.99873643274033
"06087",0.987148941920528
"06089",0.9740627276584
"06091",0.474847912288208
"06093",0.724099387161283
"06095",0.99192184464585
"06097",0.99416928260522
"06099",0.99265595791685
"06101",0.960828782660033
"06103",0.949393719941927
"06105",0.186709503028054
"06107",0.973482132308777
"06109",0.767228118451762
"06111",0.991706576202729
"06113",0.982618886908524
"06115",0.946060497071561
"08001",0.991774138255362
"08003",0.997383039769766
"08005",0.994903629536333
"08007",0.963283378221165
"08009",0.675933828718028
"08011",1
"08013",0.98947121370944
"08014",0.998708394935854
"08015",0.952946276817868
"08017",0.997043285888242
"08019",0.409593979873601
"08021",0.388547517440648
"08023",0.659234834487019
"08025",0.66098645658085
"08027",0.769771032156058
"08029",0.885563512689454
"08031",1
"08033",0.510619929873759
"08035",0.971235555391057
"08037",0.986168178023095
"08039",0.917642885968691
"08041",0.960051464165507
"08043",0.982681409614758
"08045",0.986407673323244
"08047",0.56809856400626
"08049",0.674027047442404
"08051",0.799752821746053
"08053",0.245382573686466
"08055",0.914808682518975
"08057",0.804481570598238
"08059",0.973649794654517
"08061",0.741803001159622
"08063",0.99883667439465
"08065",0.928561087233284
"08067",0.935305879971029
"08069",0.955610000767235
"08071",0.963451580506415
"08073",0.805233132853116
"08075",0.988020143137195
"08077",0.994090069772351
"08079",1
"08081",0.998453450882837
"08083",0.93161566489461
"08085",0.931331863018694
"08087",0.939276588162302
"08089",0.893971629821668
"08091",0.316363328972868
"08093",0.819883782696041
"08095",0.531578000368442
"08097",0.929096404346119
"08099",0.969775029946186
"08101",0.97908830898888
"08103",0.492763838092666
"08105",0.854328954503619
"08107",0.905854340343038
"08109",0.47641510729775
"08111",0.123087398220318
"08113",0.149747279284276
"08115",0.538136205735186
"08117",0.854441883852262
"08119",0.683661339388888
"08121",0.903248379638486
"08123",0.9530431891844
"08125",0.834912445270175
"09001",0.985315737089279
"09003",0.987033238092267
"09005",0.888205541702544
"09007",0.93733750418541
"09009",0.989008060684538
"09011",0.939850839970489
"09013",0.8532939399417
"09015",0.847706795754126
"10001",0.920199652282136
"10003",0.986337239644279
"10005",0.852038482293845
"11001",0.999978487013833
"12001",0.950967246159673
"12003",0.903243210781548
"12005",0.9782207389152
"12007",0.755193426888035
"12009",0.989234886653201
"12011",0.999987575540503
"12013",0.965227639027562
"12015",0.983052984075345
"12017",0.904137346257186
"12019",0.968748137295619
"12021",0.993346338319724
"12023",0.83254127830057
"12027",0.894859246149913
"12029",0.824221643655624
"12031",0.995597050910742
"12033",0.995536713082934
"12035",0.965547175917511
"12037",0.73375525863834
"12039",0.858022360578588
"12041",0.794873585053566
"12043",0.918639465624826
"12045",0.549375751892378
"12047",0.892951156300339
"12049",0.956209762563456
"12051",0.97894522309232
"12053",0.945320817508231
"12055",0.950990918876344
"12057",0.992705306280714
"12059",0.968368998062227
"12061",0.986398376677261
"12063",0.790305566717532
"12065",0.783759951702217
"12067",0.576810326761826
"12069",0.94897448242643
"12071",0.987281647707611
"12073",0.98961619070027
"12075",0.642733479293667
"12077",0.595610078245124
"12079",0.917083030425863
"12081",0.992750502434285
"12083",0.898389580427405
"12085",0.980349838309042
"12086",0.999343318668026
"12087",0.975399597719103
"12089",0.912955766202819
"12091",0.982975769023165
"12093",0.961233771677295
"12095",0.994229229616261
"12097",0.983063774088559
"12099",0.997440160030152
"12101",0.97709186305626
"12103",0.999501212659201
"12105",0.968320261420708
"12107",0.844650576093097
"12109",0.925079210067995
"12111",0.98957529519947
"12113",0.96331608084382
"12115",0.989200764111239
"12117",0.994234650726822
"12119",0.888830272295122
"12121",0.827284838107509
"12123",0.824476978858343
"12125",0.821731306840276
"12127",0.968664589259005
"12129",0.978685423527551
"12131",0.836723234369163
"12133",0.807647051104863
"13001",1
"13003",0.700998934505332
"13005",1
"13007",0.806962670016693
"13009",0.900180053994314
"13011",0.676168975105923
"13013",0.884106553409153
"13015",0.883729639496368
"13017",0.976082389789868
"13019",0.917849905444166
"13021",0.948108681972631
"13023",1
"13025",0.624715757166386
"13027",0.927476638793584
"13029",0.978866050310591
"13031",0.980030209977153
"13033",0.972028860692179
"13035",0.741684789952494
"13037",0.454906436560719
"13039",0.974126606166751
"13043",0.965644050527322
"13045",0.837063323117508
"13047",0.91805184170893
"13049",0.986105013138799
"13051",0.999437639927191
"13053",0.925499785097586
"13055",0.760554452605916
"13057",0.946397477167349
"13059",0.972845088412109
"13061",0.618436330479206
"13063",0.997787945829548
"13065",0.977305066294977
"13067",0.999406835324934
"13069",0.903774562191975
"13071",0.932205873865213
"13073",0.995802042371664
"13075",0.989942828356744
"13077",0.871487943592787
"13079",0.690842537969459
"13081",0.986949468096316
"13083",0.767717265911038
"13085",0.741032603925673
"13087",0.985871585442518
"13089",0.999830276926552
"13091",0.942030655488526
"13093",0.958524624353146
"13095",0.997130997931704
"13097",0.951711116062849
"13099",0.968320154999386
"13101",0.962251552774579
"13103",0.99748894952261
"13105",0.75871513277505
"13107",0.88930255850248
"13109",0.994537482028858
"13111",0.194484144656095
"13113",0.944490768188577
"13115",0.842956308481402
"13117",0.967754838229806
"13119",0.590479303780456
"13121",0.998623052811059
"13123",0.573702750185102
"13125",0.873197374866677
"13127",0.966161636791005
"13129",0.793355501387859
"13131",0.989239688214998
"13133",0.646115797723002
"13135",0.999305430119466
"13137",0.658807683239589
"13139",0.913509231989695
"13141",0.946022083577463
"13143",0.763326337677095
"13145",0.62323649484406
"13147",0.744613958938754
"13149",0.803581983186779
"13151",0.950305348407638
"13153",0.994665357445121
"13155",0.992553010409799
"13157",0.766466068603087
"13159",0.879968531344077
"13161",0.985880292205025
"13163",0.854543024162934
"13165",1
"13167",0.91516506433384
"13169",0.787118804786923
"13171",0.820050104022786
"13173",0.984826105324962
"13175",0.989906453312171
"13177",0.989428888065528
"13179",0.999208174234923
"13181",0.74748280179924
"13183",0.918321634761792
"13185",0.981671260631749
"13187",0.608932715451793
"13189",0.950637963660702
"13191",0.966524390363679
"13193",0.908836410492333
"13195",0.547394944615372
"13197",0.726871310201943
"13199",0.834400488559468
"13201",0.734513530851798
"13205",0.964120201298595
"13207",0.746920358682908
"13209",0.684696778008062
"13211",0.894847690306914
"13213",0.608938190163516
"13215",0.997377611719066
"13217",0.88875841906091
"13219",0.819692740362521
"13221",0.698561016723368
"13223",0.926866801263936
"13225",0.963840891347869
"13227",0.765177450051252
"13229",0.973594472682152
"13231",0.693140466910264
"13233",0.831029154336657
"13235",0.878208886152196
"13237",0.647127118560668
"13239",0.989756086878445
"13241",0.482575061644011
"13243",0.93407309106092
"13245",0.988172851529404
"13247",0.967751724448286
"13249",0.772352164744472
"13251",0.946946615241579
"13253",0.985340260133102
"13255",0.823226740209352
"13257",0.682069790644675
"13259",0.688152464402786
"13261",0.947138652283821
"13263",0.851240756446584
"13265",0.890073183394911
"13267",0.847520161343198
"13269",0.67481051764567
"13271",0.955917398865242
"13273",0.958600552157091
"13275",0.986763407170947
"13277",0.995939973538852
"13279",0.995743123367473
"13281",0.10762915731039
"13283",0.995761788541925
"13285",0.818571572173808
"13287",0.988126486050451
"13289",0.841474438871982
"13291",0.00669785788875947
"13293",0.851093439743686
"13295",0.861893800330927
"13297",0.885617054085679
"13299",0.993707284155656
"13301",0.671976031893595
"13303",0.873230489916615
"13305",0.970960706036464
"13307",0.884811531829412
"13309",0.55489504522633
"13311",0.522942912592177
"13313",0.87366360743106
"13315",0.552886759388534
"13317",0.953285657075231
"13319",0.58814547715373
"13321",0.984641820264607
"16001",0.987944001334316
"16003",0.652224659962758
"16005",0.958050213115964
"16007",0.580047457242087
"16009",0.933771113699325
"16011",0.814841495491224
"16013",0.979831316940438
"16015",0.806478506609918
"16017",0.823938711974918
"16019",0.960916799600602
"16021",0.871665096269009
"16023",0.914711076971088
"16025",0.99870551642457
"16027",0.957257135671849
"16029",0.928368103462377
"16031",0.917048461533276
"16033",0.947270210115371
"16035",0.974076545130048
"16037",0.667828172664385
"16039",0.964307668733115
"16041",0.810067597998139
"16043",0.794030896250369
"16045",0.937033458188033
"16047",0.895009788835007
"16049",0.799704534790918
"16051",0.65454875322642
"16053",0.843124155559948
"16055",0.927402097511598
"16057",0.935977088454407
"16059",0.971690552648645
"16061",0.609947579549195
"16063",0.800585171586156
"16065",0.92389560514433
"16067",0.932000492696605
"16069",0.972726573733823
"16071",0.762905426700796
"16073",0.967393843661426
"16075",0.967307944840655
"16077",0.969126430693872
"16079",0.812480727208112
"16081",0.453253411562646
"16083",0.966221376753767
"16085",0.635932616797615
"16087",0.978979232337507
"17001",0.967398573945035
"17003",0.931953688425351
"17005",0.894220775842077
"17007",0.964332377362463
"17009",0.985716553146544
"17011",0.754516022536955
"17013",0.905312362269869
"17015",0.548455426869621
"17017",0.756719532035485
"17019",0.968209182162472
"17021",0.810294016247975
"17023",0.906717811580803
"17025",0.84737286375008
"17027",0.849546685276799
"17029",0.980598679836206
"17031",0.999912690680639
"17033",0.816737225030679
"17035",0.276846965222651
"17037",0.944065988226362
"17039",0.841009687281313
"17041",0.712195793297463
"17043",1
"17045",0.876152608362313
"17047",0.255146830804274
"17049",0.843145924423476
"17051",0.801650591254981
"17053",0.915369354412583
"17055",0.852116617372252
"17057",0.705714073141274
"17059",0.305339157712879
"17061",0.832148577396152
"17063",0.943854422107462
"17065",0.951111597531556
"17067",0.773417066818223
"17069",0.1264623193026
"17071",0.40712069047144
"17073",0.790413566355329
"17075",0.742456903696996
"17077",0.925202182646069
"17079",1
"17081",0.872821570186116
"17083",0.928024380237968
"17085",0.718835865596558
"17087",0.177992635760211
"17089",0.993774927196955
"17091",0.951806657050607
"17093",0.984533472708328
"17095",0.969373156317146
"17097",0.999015242936247
"17099",0.918931437965908
"17101",0.768264077795653
"17103",0.815857913537671
"17105",0.882168811540829
"17107",0.88515799285007
"17109",0.93703224692506
"17111",0.986105852436547
"17113",0.948621831243618
"17115",0.954813086849876
"17117",0.826863329344044
"17119",0.984875041086135
"17121",0.918514837668693
"17123",0.224396203357431
"17125",0.632419775842179
"17127",0.985691198730975
"17129",0.638397111863066
"17131",0.685917618184824
"17133",0.981102451053516
"17135",0.918622609972887
"17137",0.905346706234816
"17139",0.661428668862189
"17141",0.853895269348181
"17143",0.970461748506162
"17145",0.959105868288399
"17147",0.663800803002929
"17149",0.737129864813654
"17151",0.0791394784167986
"17153",0.375587702635931
"17155",0.248005863101969
"17157",0.913573518974327
"17159",0.969004937896035
"17161",0.987394330985103
"17163",0.985109113375182
"17165",0.897295183270298
"17167",0.971268913291292
"17169",0.963497934298619
"17171",0.431852701283555
"17173",0.639800248960045
"17175",0.356962231164762
"17177",0.886416105326755
"17179",0.942705840048231
"17181",0.931735961210819
"17183",0.921381426340493
"17185",0.935063212189596
"17187",0.887463547308605
"17189",0.867237674564609
"17191",0.873304118417066
"17193",0.816980630053342
"17195",0.906606010459561
"17197",0.996561369943462
"17199",0.962604889627528
"17201",0.978319567586896
"17203",0.803752295108219
"18001",0.962522959156972
"18003",0.977400501993789
"18005",0.915109753705166
"18007",0.572076027817078
"18009",0.878082909949399
"18011",0.941507537046587
"18013",0.801213488399097
"18015",0.774781800262675
"18017",0.908780189565842
"18019",0.967839157868371
"18021",0.861526353294406
"18023",0.906063692018603
"18025",0.817147620044432
"18027",0.921324275367288
"18029",0.856070515645831
"18031",0.931891558224978
"18033",0.94831555030212
"18035",0.952275274363872
"18037",0.921266126191696
"18039",0.966930929471757
"18041",0.972104481963911
"18043",0.958673680663619
"18045",0.854493862289383
"18047",0.849887426948831
"18049",0.895762478385024
"18051",0.957592043371242
"18053",0.948155925925058
"18055",0.793951375093434
"18057",0.99557931497363
"18059",0.949514759112327
"18061",0.841770321156697
"18063",0.969062503487484
"18065",0.921273368139991
"18067",0.964638138366927
"18069",0.878573839210364
"18071",0.949332653412518
"18073",0.876022671082896
"18075",0.957428729607363
"18077",0.9719333229809
"18079",0.937461306489238
"18081",0.983278417975758
"18083",0.938550295602438
"18085",0.895201477747845
"18087",0.755467249323224
"18089",0.990088846138609
"18091",0.927577262177614
"18093",0.866328412012383
"18095",0.946431290791148
"18097",0.998638021958389
"18099",0.801543770849662
"18101",0.922609734803669
"18103",0.918724585707804
"18105",0.961511880092386
"18107",0.893688186697266
"18109",0.887261807328472
"18111",0.803384859328828
"18113",0.790982338051904
"18115",0.595488107388663
"18117",0.708986517401622
"18119",0.753979375711671
"18121",0.884893603700893
"18123",0.90391528424985
"18125",0.519691510483889
"18127",0.933770914678159
"18129",0.887051993749812
"18131",0.904113723543972
"18133",0.852897871506449
"18135",0.877579103330446
"18137",0.764462287858755
"18139",0.942508942630558
"18141",0.978621822248277
"18143",0.942461048247255
"18145",0.905532679510737
"18147",0.555722894070568
"18149",0.809579925882722
"18151",0.815642585331717
"18153",0.667586913350678
"18155",0.830166664935551
"18157",0.974119276415475
"18159",0.924595801605486
"18161",0.706274849506848
"18163",0.9964788091936
"18165",0.799059789404543
"18167",0.94550084595561
"18169",0.922234697803987
"18171",0.911256836811938
"18173",0.981581812217031
"18175",0.951284644112052
"18177",0.937486054773942
"18179",0.944328059785972
"18181",0.750458571505143
"18183",0.786096180320826
"19001",0.614908700484568
"19003",0.633459648378006
"19005",0.674554664601529
"19007",0.787530483568366
"19009",0.596060320990759
"19011",0.57361494600971
"19013",0.950404955914644
"19015",0.87004591231658
"19017",0.627290330617733
"19019",0.679407984470111
"19021",0.799520773263749
"19023",0.3335088807878
"19025",0.339678189099276
"19027",0.746788227739079
"19029",0.824055190095524
"19031",0.649130553097882
"19033",0.929667338378942
"19035",0.739625105090836
"19037",0.653681818065782
"19039",0.924754714214717
"19041",0.896939438319139
"19043",0.420127834150042
"19045",0.874063491900996
"19047",0.804781293249076
"19049",0.888379650073822
"19051",0.33223278819894
"19053",0.449937916500601
"19055",0.717692469606161
"19057",0.880974578942797
"19059",0.900562238198823
"19061",0.867061308370618
"19063",0.863763173205535
"19065",0.627015205498796
"19067",0.79651191183795
"19069",0.748541635788896
"19071",0.777691642571336
"19073",0.849476831517338
"19075",0.452876975832647
"19077",0.625727921326556
"19079",0.830462244424166
"19081",0.67629309368939
"19083",0.669818197938984
"19085",0.770797982991479
"19087",0.711599868699143
"19089",0.786455482519097
"19091",0.824960767896585
"19093",0.351837719126255
"19095",0.608256841276591
"19097",0.824202161476681
"19099",0.769608597777147
"19101",0.899401049769481
"19103",0.930118158877724
"19105",0.773173176608201
"19107",0.480761396787759
"19109",0.68650111187486
"19111",0.825822717270256
"19113",0.947735560191391
"19115",0.456244783286877
"19117",0.904833181937177
"19119",0.489875233723625
"19121",0.847376161115632
"19123",0.827408098717957
"19125",0.829578584156992
"19127",0.87346585166128
"19129",0.873750428754914
"19131",0.718233057236966
"19133",0.811553403556669
"19135",0.82837053116115
"19137",0.87642844490983
"19139",0.910688695844516
"19141",0.631022137069725
"19143",0.807504187054971
"19145",0.913827265826296
"19147",0.705004967746414
"19149",0.769728005348096
"19151",0.292934688208542
"19153",0.986498516168602
"19155",0.911209752388102
"19157",0.789642665752229
"19159",0.45563114116475
"19161",0.280548438506083
"19163",0.939380560189581
"19165",0.868054054009406
"19167",0.824412916444539
"19169",0.951027738676435
"19171",0.679917466968794
"19173",0.294808411724734
"19175",0.895148348209818
"19177",0.340609072245242
"19179",0.889383705810643
"19181",0.901824298051864
"19183",0.64206821374004
"19185",0.512316965128342
"19187",0.861846910314198
"19189",0.547544598592666
"19191",0.763673418237627
"19193",0.943687246341734
"19195",0.345211261614547
"19197",0.732413095933362
"20001",0.760203790955712
"20003",0.968390056267016
"20005",0.967082562578483
"20007",0.436020441659883
"20009",0.908460771051583
"20011",0.957109308485201
"20013",0.837829730448234
"20015",0.899090691858471
"20017",0.894833440637501
"20019",0.754555353019915
"20021",0.854602987190439
"20023",0.543771959170023
"20025",0.592919113715854
"20027",0.903714656045737
"20029",0.912932482957478
"20031",0.812450387914138
"20033",0.774406486477229
"20035",0.964481012873878
"20037",0.903080488333916
"20039",0.956689214372273
"20041",0.735031906815316
"20043",0.887489555193956
"20045",0.988338306667719
"20047",0.755886665240602
"20049",0.906412492137588
"20051",0.938036693273253
"20053",0.860899054250727
"20055",0.962434527659698
"20057",0.985092171121958
"20059",0.915996570909969
"20061",0.975234909524504
"20063",0.799983531415913
"20065",0.448681553340883
"20067",1
"20069",0.48520795032438
"20071",0.563406044535652
"20073",0.961909668235272
"20075",0.482814313485632
"20077",0.746032734643275
"20079",0.92194604396303
"20081",0.526202321526963
"20083",0.737421552855904
"20085",0.901435651940775
"20087",0.776468946732174
"20089",0.55244881627775
"20091",0.987330392021007
"20093",0.489092942567073
"20095",0.95541091863513
"20097",0.562773405481193
"20099",0.813315038356822
"20101",0.696367070687401
"20103",0.950328031326423
"20105",0.674929441143018
"20107",0.833461722605594
"20109",1
"20111",0.957963018973074
"20113",0.893567844793056
"20115",0.839810931304758
"20117",0.823629238395067
"20119",0.488278455825653
"20121",0.939144215402624
"20123",0.927256596248628
"20125",0.84368763826543
"20127",0.690284074257148
"20129",0.544129152633871
"20131",0.768800107885809
"20133",0.895445399932009
"20135",0.623747423653427
"20137",0.884396356121415
"20139",0.786939741387266
"20141",0.462982648052719
"20143",0.539919388150824
"20145",0.986252885375888
"20147",0.928490436143374
"20149",0.831697373420205
"20151",0.977206961951064
"20153",0.455658695254069
"20155",0.928119117285094
"20157",0.442707856633942
"20159",0.778360660315044
"20161",0.961506623082208
"20163",0.418525133249823
"20165",0.559741695336428
"20167",0.967585954983984
"20169",0.981723153108135
"20171",1
"20173",0.984787709063395
"20175",0.994459314046314
"20177",0.940822523869841
"20179",0.447003619580437
"20181",0.999683885203138
"20183",0.428241830813031
"20185",0.502971987342719
"20187",0.478504889547167
"20189",0.999469866225106
"20191",0.854775994238357
"20193",0.998661480070399
"20195",0.677019076323916
"20197",0.787065636059319
"20199",0.781103766266846
"20201",0.678851299454091
"20203",0.550472657106966
"20205",0.669233846244872
"20207",0.490805312124736
"20209",0.980191758085693
"21001",0.677878601893864
"21003",0.612525736200923
"21005",0.921764636400859
"21007",0.445076460907616
"21009",0.668734582692342
"21011",0.563511687238426
"21013",0.702542772528809
"21015",0.935874787821976
"21017",0.86367391025654
"21019",0.942232000091932
"21021",0.830422762587188
"21023",0.719351304783647
"21025",0.96395928212597
"21027",0.742372680044702
"21029",0.873419887454229
"21031",0.487246248869957
"21033",0.855756853773992
"21035",0.903154836915179
"21037",0.92870771149016
"21039",0.48983043442035
"21041",0.821950774897637
"21043",0.70342907452468
"21045",0.578796460237112
"21047",0.892674581631723
"21049",0.979177999186597
"21051",0.576182456627695
"21053",0.261630957081216
"21055",0.836479048045062
"21057",0.338863164510737
"21059",0.921746031336247
"21061",0.266517957682942
"21063",0.390899293146043
"21065",0.818644117363214
"21067",0.992649831662268
"21069",0.701898855995176
"21071",0.678273014013696
"21073",0.874005118850867
"21075",0.625145074288181
"21077",0.5493462880053
"21079",0.663948083164051
"21081",0.700866331847192
"21083",0.749517144557221
"21085",0.674721277993913
"21087",0.493118271644369
"21089",0.929485324787057
"21091",0.59545941733715
"21093",0.860975535207524
"21095",0.840966142310009
"21097",0.782972828541885
"21099",0.589261465304743
"21101",0.938197053215935
"21103",0.701506669200002
"21105",0.463998776408738
"21107",0.804591196369696
"21109",0.412517117948032
"21111",0.996622112608253
"21113",0.910808341395269
"21115",0.916860928126273
"21117",0.965948407241707
"21119",0.210853807605451
"21121",0.669864174164438
"21123",0.772904877934428
"21125",0.678139554500519
"21127",0.908136287900975
"21129",0.373877543844173
"21131",0.00263855360858691
"21133",0.109821134142719
"21135",0.419733286152758
"21137",0.666919835592627
"21139",0.410808951811251
"21141",0.712836276437953
"21143",0.30828713018473
